id,pt,y,weight
1,31.8647395465946,1.1882171114246864,7.568181160212914
2,45.011630761714684,0.1882774135548909,3.723827989131632
3,19.960962421225496,1.0352594987469026,8.334504315818865
4,11.898210081023276,0.1961196116494258,13.693786569022976
5,7.503392411776042,-2.3128130372756424,17.479417152760405
6,38.01317366169746,-1.4528307811344567,4.856650279988664
7,95.05427287812728,-0.3425806372976019,0.9582996306612648
8,35.998133705706735,0.5662467995305377,6.577844507526938
9,27.066136448337502,1.4422336087954313,9.182535060936464
10,38.802785830522495,-0.2459640024095775,5.6563449720724766
11,38.28803045333334,1.0344212550308274,4.643376230482773
12,8.482245464317463,0.306346264385078,13.735535453825728
13,31.467538848303178,-0.9527198600554622,6.353279705313761
14,87.99570697389522,1.0829484033839754,1.1110089062938295
15,8.016860894245177,-0.1171768336545232,18.307792802314747
16,34.7198777646445,-0.8883267941981992,6.750721123826917
17,55.6801358135259,0.1759621213456357,2.8951658101816573
18,10.533461062145484,-1.0675293863165956,16.572173002666247
19,65.23114455209485,-0.8655555482235225,2.650596379622208
20,19.960474701611062,2.011339810576001,9.23982172146648
21,36.12808144476496,-0.1590055254573027,5.756853607801813
22,37.460834662504894,1.9818868868849415,5.759444681758168
23,7.796182981689678,0.691482261622755,17.22488922382072
24,16.781922945116946,0.2109045864721707,10.889780046521448
25,176.42676624070486,-3.926400111285049,0.0449331527202522
26,43.99037552766218,-0.7263801998814367,4.683596400935661
27,12.163704336581679,-0.4616331965805386,13.08663501166047
28,102.68505101313201,-0.5649352929787528,0.5906508455229711
29,31.050691850387146,1.4354986291592142,6.531595168885048
30,35.256980492089866,2.984702208485138,5.317463583058432
31,46.907870724141915,-2.5255824078716187,3.3510674558682583
32,11.852137061764079,-0.6379662067590182,15.785077669902408
33,63.58841804971619,0.6312574741331992,2.7646845744825885
34,88.54302685347935,-1.1203202560206669,1.0394362201493326
35,2.838803319067959,0.1701382245501774,18.014360512200753
36,25.481949120716113,-2.550259554437975,9.827677677735355
37,23.049953430325445,0.4439585157004807,8.166906492157167
38,37.84984444056525,1.8139458548635163,6.003206140629584
39,18.565454871160952,-0.7571914703269653,10.073674185215628
40,27.93201470767596,-0.0839599529891394,7.000485450846806
41,14.000719830240563,-0.7349566436572019,14.345624960924724
42,3.5638640147069056,-0.7935994178128025,18.96019191845245
43,11.464988486380811,2.366857490452064,13.498441203000375
44,54.29867852954963,2.5949729298743587,2.867883474891804
45,6.2050840113102925,-1.4290679652626157,17.7532472557527
46,54.29504634021842,0.6609752104659489,2.747771802936261
47,16.885580554339427,-1.5876142808800882,9.980026920814904
48,20.599463796801135,2.526078493274005,9.173600913363057
49,18.501701338266756,1.4380653998072326,11.011487964922386
50,37.75585135011015,-0.7525818853772142,6.445082898251491
51,105.11889537361554,2.608686019940856,0.5981037691980244
52,9.777115825422293,-1.3010912131556942,11.888612592044048
53,21.95544626742418,1.1725794838295749,9.447248190159934
54,32.26762749132977,-0.1085460645319707,8.173844097311774
55,26.102186067934234,-0.1715491893973491,9.949238084998228
56,29.873085385212036,-0.8528616197285903,8.121675778610571
57,11.343023283482404,-1.531070016755003,11.825517876738031
58,97.57372872612834,-0.8948261081514208,0.6763647559038882
59,27.757169606875806,-0.4973916412690673,9.166526900047163
60,12.992864971948528,-0.9794174802493736,13.589321055102952
61,29.946046830243006,-1.5781702390870531,6.498890494264331
62,39.14724536105421,-0.9156439570847772,5.197847823229718
63,40.38283162565772,-0.4040993496912178,4.315113229529866
64,50.75233396337592,1.243767565773704,4.414997790393888
